Entry	Entry name	Gene names	Organism	Length
Q4C9I2	Q4C9I2_CROWT	CwatDRAFT_6446	Crocosphaera watsonii WH 8501	362
Q4BXW9	Q4BXW9_CROWT	CwatDRAFT_1366	Crocosphaera watsonii WH 8501	408
Q4C183	Q4C183_CROWT	CwatDRAFT_3023	Crocosphaera watsonii WH 8501	130
Q4C3U4	Q4C3U4_CROWT	CwatDRAFT_3906	Crocosphaera watsonii WH 8501	213
Q4BW62	Q4BW62_CROWT	CwatDRAFT_0501	Crocosphaera watsonii WH 8501	246
Q4C1G8	Q4C1G8_CROWT	CwatDRAFT_3383	Crocosphaera watsonii WH 8501	137
Q4BUY0	Q4BUY0_CROWT	CwatDRAFT_0172	Crocosphaera watsonii WH 8501	147
Q4BY20	Q4BY20_CROWT	CwatDRAFT_1615	Crocosphaera watsonii WH 8501	90
Q4C4T8	Q4C4T8_CROWT	folE CwatDRAFT_4252	Crocosphaera watsonii WH 8501	218
Q4C3L0	Q4C3L0_CROWT	CwatDRAFT_3872	Crocosphaera watsonii WH 8501	282
Q4C107	Q4C107_CROWT	rplN rpl14 CwatDRAFT_2449	Crocosphaera watsonii WH 8501	105
Q4BXV1	Q4BXV1_CROWT	CwatDRAFT_2033	Crocosphaera watsonii WH 8501	710
Q4C798	Q4C798_CROWT	CwatDRAFT_4877	Crocosphaera watsonii WH 8501	138
Q4C5P3	Q4C5P3_CROWT	CwatDRAFT_4639	Crocosphaera watsonii WH 8501	167
Q4CAU2	Q4CAU2_CROWT	CwatDRAFT_6068	Crocosphaera watsonii WH 8501	239
Q4BV27	Q4BV27_CROWT	CwatDRAFT_0110	Crocosphaera watsonii WH 8501	149
Q4C7P4	Q4C7P4_CROWT	CwatDRAFT_5561	Crocosphaera watsonii WH 8501	2602
Q4BUR1	Q4BUR1_CROWT	CwatDRAFT_0397	Crocosphaera watsonii WH 8501	74
Q4C9T6	Q4C9T6_CROWT	CwatDRAFT_6283	Crocosphaera watsonii WH 8501	137
Q4BXB9	Q4BXB9_CROWT	CwatDRAFT_1212	Crocosphaera watsonii WH 8501	156
Q4BYJ5	Q4BYJ5_CROWT	CwatDRAFT_1695	Crocosphaera watsonii WH 8501	406
Q4C2S5	Q4C2S5_CROWT	CwatDRAFT_3073	Crocosphaera watsonii WH 8501	213
Q4CAK2	Q4CAK2_CROWT	CwatDRAFT_6123	Crocosphaera watsonii WH 8501	108
Q4BVL0	Q4BVL0_CROWT	CwatDRAFT_0536	Crocosphaera watsonii WH 8501	227
Q4C6A4	Q4C6A4_CROWT	CwatDRAFT_4860	Crocosphaera watsonii WH 8501	114
Q4CA41	Q4CA41_CROWT	CwatDRAFT_6220	Crocosphaera watsonii WH 8501	180
Q4C7L7	Q4C7L7_CROWT	CwatDRAFT_5694	Crocosphaera watsonii WH 8501	444
Q4BXZ3	Q4BXZ3_CROWT	CwatDRAFT_1445	Crocosphaera watsonii WH 8501	101
Q4CB50	Q4CB50_CROWT	CwatDRAFT_6743	Crocosphaera watsonii WH 8501	413
Q4BUY7	Q4BUY7_CROWT	CwatDRAFT_0367	Crocosphaera watsonii WH 8501	193
Q4C6C3	Q4C6C3_CROWT	CwatDRAFT_4867	Crocosphaera watsonii WH 8501	59
Q4C6S0	Q4C6S0_CROWT	CwatDRAFT_5130	Crocosphaera watsonii WH 8501	122
Q4CAQ1	Q4CAQ1_CROWT	CwatDRAFT_6095	Crocosphaera watsonii WH 8501	309
Q4C0Y9	Q4C0Y9_CROWT	CwatDRAFT_2772	Crocosphaera watsonii WH 8501	482
Q4C8W4	Q4C8W4_CROWT	CwatDRAFT_5312	Crocosphaera watsonii WH 8501	178
Q4C3B5	Q4C3B5_CROWT	CwatDRAFT_3618	Crocosphaera watsonii WH 8501	246
Q4C9E5	Q4C9E5_CROWT	CwatDRAFT_6365	Crocosphaera watsonii WH 8501	68
Q4BUB6	Q4BUB6_CROWT	CwatDRAFT_0081	Crocosphaera watsonii WH 8501	287
Q4C4K8	Q4C4K8_CROWT	CwatDRAFT_4189	Crocosphaera watsonii WH 8501	161
Q4C726	Q4C726_CROWT	CwatDRAFT_5183	Crocosphaera watsonii WH 8501	155
Q4BVZ4	Q4BVZ4_CROWT	CwatDRAFT_0977	Crocosphaera watsonii WH 8501	292
Q4C206	Q4C206_CROWT	CwatDRAFT_2852	Crocosphaera watsonii WH 8501	43
Q4BVF4	Q4BVF4_CROWT	CwatDRAFT_0385	Crocosphaera watsonii WH 8501	130
Q4C057	Q4C057_CROWT	CwatDRAFT_2123	Crocosphaera watsonii WH 8501	94
Q4C969	Q4C969_CROWT	CwatDRAFT_5981	Crocosphaera watsonii WH 8501	204
Q4BXV3	Q4BXV3_CROWT	CwatDRAFT_2035	Crocosphaera watsonii WH 8501	108
Q4C2R1	Q4C2R1_CROWT	CwatDRAFT_3081	Crocosphaera watsonii WH 8501	456
Q4C7C8	Q4C7C8_CROWT	CwatDRAFT_5635	Crocosphaera watsonii WH 8501	360
Q4BX08	Q4BX08_CROWT	CwatDRAFT_1111	Crocosphaera watsonii WH 8501	290
Q4C1H8	Q4C1H8_CROWT	CwatDRAFT_3367	Crocosphaera watsonii WH 8501	322
Q4C7V2	Q4C7V2_CROWT	CwatDRAFT_5525	Crocosphaera watsonii WH 8501	274
Q4BU78	Q4BU78_CROWT	CwatDRAFT_0035	Crocosphaera watsonii WH 8501	133
Q4C7C9	Q4C7C9_CROWT	CwatDRAFT_5609	Crocosphaera watsonii WH 8501	119
Q4CB26	Q4CB26_CROWT	CwatDRAFT_6735	Crocosphaera watsonii WH 8501	346
Q4C836	Q4C836_CROWT	CwatDRAFT_5783	Crocosphaera watsonii WH 8501	209
Q4BX70	Q4BX70_CROWT	CwatDRAFT_0986	Crocosphaera watsonii WH 8501	541
Q4CA68	Q4CA68_CROWT	CwatDRAFT_6208	Crocosphaera watsonii WH 8501	2449
Q4BYR6	Q4BYR6_CROWT	CwatDRAFT_1919	Crocosphaera watsonii WH 8501	53
Q4C618	Q4C618_CROWT	CwatDRAFT_4732	Crocosphaera watsonii WH 8501	245
Q4C3E8	Q4C3E8_CROWT	CwatDRAFT_3685	Crocosphaera watsonii WH 8501	388
Q4C5I3	Q4C5I3_CROWT	CwatDRAFT_4608	Crocosphaera watsonii WH 8501	160
Q4C3Q8	Q4C3Q8_CROWT	CwatDRAFT_3797	Crocosphaera watsonii WH 8501	275
Q4BVV4	Q4BVV4_CROWT	CwatDRAFT_0638	Crocosphaera watsonii WH 8501	279
Q4C6E9	Q4C6E9_CROWT	CwatDRAFT_5049	Crocosphaera watsonii WH 8501	254
Q4C9K5	Q4C9K5_CROWT	hisA CwatDRAFT_6327	Crocosphaera watsonii WH 8501	257
Q4BU97	Q4BU97_CROWT	CwatDRAFT_0136	Crocosphaera watsonii WH 8501	172
Q4C5M2	Q4C5M2_CROWT	CwatDRAFT_4500	Crocosphaera watsonii WH 8501	59
Q4BVA0	Q4BVA0_CROWT	CwatDRAFT_0548	Crocosphaera watsonii WH 8501	91
Q4BY58	Q4BY58_CROWT	CwatDRAFT_1413	Crocosphaera watsonii WH 8501	125
Q4C2W6	Q4C2W6_CROWT	CwatDRAFT_3836	Crocosphaera watsonii WH 8501	65
Q4C1N9	Q4C1N9_CROWT	CwatDRAFT_3220	Crocosphaera watsonii WH 8501	559
Q4BZ64	Q4BZ64_CROWT	CwatDRAFT_1841	Crocosphaera watsonii WH 8501	579
Q4BVK8	Q4BVK8_CROWT	CwatDRAFT_0538	Crocosphaera watsonii WH 8501	124
Q4C8D9	Q4C8D9_CROWT	CwatDRAFT_5839	Crocosphaera watsonii WH 8501	266
Q4BX03	Q4BX03_CROWT	CwatDRAFT_1100	Crocosphaera watsonii WH 8501	57
Q4C023	Q4C023_CROWT	CwatDRAFT_2301	Crocosphaera watsonii WH 8501	55
Q4C0F6	Q4C0F6_CROWT	CwatDRAFT_2979	Crocosphaera watsonii WH 8501	87
Q4BXU5	Q4BXU5_CROWT	CwatDRAFT_1724	Crocosphaera watsonii WH 8501	92
Q4C305	Q4C305_CROWT	CwatDRAFT_3580	Crocosphaera watsonii WH 8501	159
Q4C9Z4	Q4C9Z4_CROWT	CwatDRAFT_6530	Crocosphaera watsonii WH 8501	182
Q4C0A2	Q4C0A2_CROWT	CwatDRAFT_2597	Crocosphaera watsonii WH 8501	202
Q4C1A2	Q4C1A2_CROWT	CwatDRAFT_2800	Crocosphaera watsonii WH 8501	147
Q4C7B7	Q4C7B7_CROWT	CwatDRAFT_5616	Crocosphaera watsonii WH 8501	599
Q4C4H4	Q4C4H4_CROWT	CwatDRAFT_4106	Crocosphaera watsonii WH 8501	129
Q4C3X5	Q4C3X5_CROWT	CwatDRAFT_3949	Crocosphaera watsonii WH 8501	70
Q4C572	Q4C572_CROWT	CwatDRAFT_4325	Crocosphaera watsonii WH 8501	101
Q4BY99	Q4BY99_CROWT	CwatDRAFT_0925	Crocosphaera watsonii WH 8501	136
Q4C2H9	Q4C2H9_CROWT	CwatDRAFT_3357	Crocosphaera watsonii WH 8501	203
Q4CA93	Q4CA93_CROWT	CwatDRAFT_6192	Crocosphaera watsonii WH 8501	87
Q4CAL8	Q4CAL8_CROWT	CwatDRAFT_6112	Crocosphaera watsonii WH 8501	125
Q4C6N8	Q4C6N8_CROWT	CwatDRAFT_5108	Crocosphaera watsonii WH 8501	263
Q4BWI8	Q4BWI8_CROWT	CwatDRAFT_0972	Crocosphaera watsonii WH 8501	203
Q4BY47	Q4BY47_CROWT	CwatDRAFT_1220	Crocosphaera watsonii WH 8501	271
Q4BVR6	Q4BVR6_CROWT	CwatDRAFT_0692	Crocosphaera watsonii WH 8501	246
Q4C628	Q4C628_CROWT	CwatDRAFT_4726	Crocosphaera watsonii WH 8501	464
Q4C7Q7	Q4C7Q7_CROWT	cpcS CwatDRAFT_5719	Crocosphaera watsonii WH 8501	179
Q4C458	Q4C458_CROWT	CwatDRAFT_4139	Crocosphaera watsonii WH 8501	176
Q4C489	Q4C489_CROWT	CwatDRAFT_4160	Crocosphaera watsonii WH 8501	684
Q4C0J0	Q4C0J0_CROWT	CwatDRAFT_1968	Crocosphaera watsonii WH 8501	318
Q4C4M2	Q4C4M2_CROWT	CwatDRAFT_4211	Crocosphaera watsonii WH 8501	435
Q4C8R8	Q4C8R8_CROWT	CwatDRAFT_5898	Crocosphaera watsonii WH 8501	58
Q4BY09	Q4BY09_CROWT	CwatDRAFT_1285	Crocosphaera watsonii WH 8501	127
Q4C7P0	Q4C7P0_CROWT	CwatDRAFT_5565	Crocosphaera watsonii WH 8501	345
Q4C2R0	Q4C2R0_CROWT	CwatDRAFT_3082	Crocosphaera watsonii WH 8501	251
Q4C4X4	Q4C4X4_CROWT	CwatDRAFT_4302	Crocosphaera watsonii WH 8501	416
Q4C330	Q4C330_CROWT	CwatDRAFT_3563	Crocosphaera watsonii WH 8501	266
Q4BZF1	Q4BZF1_CROWT	CwatDRAFT_2272	Crocosphaera watsonii WH 8501	394
Q4C5P4	Q4C5P4_CROWT	CwatDRAFT_4488	Crocosphaera watsonii WH 8501	226
Q4C125	Q4C125_CROWT	CwatDRAFT_2456	Crocosphaera watsonii WH 8501	1115
Q4C4Y6	Q4C4Y6_CROWT	CwatDRAFT_4384	Crocosphaera watsonii WH 8501	160
Q4CAS2	Q4CAS2_CROWT	CwatDRAFT_6081	Crocosphaera watsonii WH 8501	193
Q4CB48	Q4CB48_CROWT	CwatDRAFT_6004	Crocosphaera watsonii WH 8501	155
Q4BVA8	Q4BVA8_CROWT	CwatDRAFT_0532	Crocosphaera watsonii WH 8501	150
Q4C1H4	Q4C1H4_CROWT	CwatDRAFT_3370	Crocosphaera watsonii WH 8501	190
Q4BVZ9	Q4BVZ9_CROWT	CwatDRAFT_1160	Crocosphaera watsonii WH 8501	90
Q4BXW4	Q4BXW4_CROWT	rpmF rpl32 CwatDRAFT_1376	Crocosphaera watsonii WH 8501	70
Q4C253	Q4C253_CROWT	pcyA CwatDRAFT_2748	Crocosphaera watsonii WH 8501	246
Q4C7V6	Q4C7V6_CROWT	CwatDRAFT_5523	Crocosphaera watsonii WH 8501	187
Q4C730	Q4C730_CROWT	CwatDRAFT_4909	Crocosphaera watsonii WH 8501	114
Q4C9D3	Q4C9D3_CROWT	CwatDRAFT_6430	Crocosphaera watsonii WH 8501	127
Q4C0G2	Q4C0G2_CROWT	CwatDRAFT_2973	Crocosphaera watsonii WH 8501	93
Q4C867	Q4C867_CROWT	CwatDRAFT_5799	Crocosphaera watsonii WH 8501	359
Q4C3X7	Q4C3X7_CROWT	CwatDRAFT_3955	Crocosphaera watsonii WH 8501	110
Q4C5C6	Q4C5C6_CROWT	CwatDRAFT_4584	Crocosphaera watsonii WH 8501	116
Q4BYE0	Q4BYE0_CROWT	CwatDRAFT_2153	Crocosphaera watsonii WH 8501	298
Q4C3F6	Q4C3F6_CROWT	CwatDRAFT_3700	Crocosphaera watsonii WH 8501	153
Q4BU68	Q4BU68_CROWT	CwatDRAFT_0007	Crocosphaera watsonii WH 8501	139
Q4C2G1	Q4C2G1_CROWT	CwatDRAFT_3336	Crocosphaera watsonii WH 8501	257
Q4BU98	Q4BU98_CROWT	CwatDRAFT_0137	Crocosphaera watsonii WH 8501	130
Q4BWS6	Q4BWS6_CROWT	CwatDRAFT_1460	Crocosphaera watsonii WH 8501	351
Q4BYY0	Q4BYY0_CROWT	CwatDRAFT_1778	Crocosphaera watsonii WH 8501	53
Q4C0R2	Q4C0R2_CROWT	CwatDRAFT_2910	Crocosphaera watsonii WH 8501	118
Q4CA13	Q4CA13_CROWT	CwatDRAFT_6540	Crocosphaera watsonii WH 8501	165
Q4C571	Q4C571_CROWT	CwatDRAFT_4326	Crocosphaera watsonii WH 8501	112
Q4BYA1	Q4BYA1_CROWT	CwatDRAFT_1553	Crocosphaera watsonii WH 8501	260
Q4C3I0	Q4C3I0_CROWT	CwatDRAFT_3642	Crocosphaera watsonii WH 8501	133
Q4BXW1	Q4BXW1_CROWT	CwatDRAFT_1373	Crocosphaera watsonii WH 8501	536
Q4C846	Q4C846_CROWT	CwatDRAFT_5789	Crocosphaera watsonii WH 8501	179
Q4C8F5	Q4C8F5_CROWT	CwatDRAFT_5407	Crocosphaera watsonii WH 8501	216
Q4BWA7	Q4BWA7_CROWT	ndhK CwatDRAFT_0730	Crocosphaera watsonii WH 8501	247
Q4C4P4	Q4C4P4_CROWT	CwatDRAFT_4173	Crocosphaera watsonii WH 8501	364
Q4BWE9	Q4BWE9_CROWT	CwatDRAFT_1293	Crocosphaera watsonii WH 8501	155
Q4C238	Q4C238_CROWT	CwatDRAFT_2996	Crocosphaera watsonii WH 8501	100
Q4BXH4	Q4BXH4_CROWT	CwatDRAFT_1881	Crocosphaera watsonii WH 8501	205
Q4C3L7	Q4C3L7_CROWT	CwatDRAFT_3863	Crocosphaera watsonii WH 8501	310
Q4C494	Q4C494_CROWT	CwatDRAFT_4123	Crocosphaera watsonii WH 8501	172
Q4C575	Q4C575_CROWT	CwatDRAFT_4437	Crocosphaera watsonii WH 8501	297
Q4C5E7	Q4C5E7_CROWT	CwatDRAFT_4592	Crocosphaera watsonii WH 8501	115
Q4BU89	Q4BU89_CROWT	CwatDRAFT_0101	Crocosphaera watsonii WH 8501	124
Q4CB27	Q4CB27_CROWT	CwatDRAFT_6020	Crocosphaera watsonii WH 8501	198
Q4BYS3	Q4BYS3_CROWT	CwatDRAFT_1601	Crocosphaera watsonii WH 8501	219
Q4BWQ6	Q4BWQ6_CROWT	CwatDRAFT_0841	Crocosphaera watsonii WH 8501	167
Q4C7S6	Q4C7S6_CROWT	CwatDRAFT_5543	Crocosphaera watsonii WH 8501	134
Q4C0X8	Q4C0X8_CROWT	CwatDRAFT_2664	Crocosphaera watsonii WH 8501	175
Q4C3W1	Q4C3W1_CROWT	CwatDRAFT_3925	Crocosphaera watsonii WH 8501	78
Q4BXK9	Q4BXK9_CROWT	CwatDRAFT_1250	Crocosphaera watsonii WH 8501	213
Q4C175	Q4C175_CROWT	CwatDRAFT_3029	Crocosphaera watsonii WH 8501	119
Q4C8A6	Q4C8A6_CROWT	CwatDRAFT_5442	Crocosphaera watsonii WH 8501	238
Q4BUR2	Q4BUR2_CROWT	CwatDRAFT_0398	Crocosphaera watsonii WH 8501	410
Q4C5J0	Q4C5J0_CROWT	CwatDRAFT_4521	Crocosphaera watsonii WH 8501	56
Q4C924	Q4C924_CROWT	CwatDRAFT_5268	Crocosphaera watsonii WH 8501	227
Q4BUV7	Q4BUV7_CROWT	CwatDRAFT_0239	Crocosphaera watsonii WH 8501	508
Q4BWK6	Q4BWK6_CROWT	CwatDRAFT_1152	Crocosphaera watsonii WH 8501	508
Q4CA99	Q4CA99_CROWT	CwatDRAFT_6187	Crocosphaera watsonii WH 8501	508
Q4C7R3	Q4C7R3_CROWT	CwatDRAFT_5722	Crocosphaera watsonii WH 8501	258
Q4CAL7	Q4CAL7_CROWT	CwatDRAFT_6113	Crocosphaera watsonii WH 8501	373
Q4C226	Q4C226_CROWT	CwatDRAFT_3003	Crocosphaera watsonii WH 8501	254
Q4BYV1	Q4BYV1_CROWT	CwatDRAFT_1184	Crocosphaera watsonii WH 8501	249
Q4BWD2	Q4BWD2_CROWT	CwatDRAFT_1203	Crocosphaera watsonii WH 8501	329
Q4BUH5	Q4BUH5_CROWT	CwatDRAFT_0053	Crocosphaera watsonii WH 8501	134
Q4BW73	Q4BW73_CROWT	CwatDRAFT_1082	Crocosphaera watsonii WH 8501	326
Q4C319	Q4C319_CROWT	CwatDRAFT_3585	Crocosphaera watsonii WH 8501	233
Q4C4S2	Q4C4S2_CROWT	lysA CwatDRAFT_4267	Crocosphaera watsonii WH 8501	474
Q4C8R2	Q4C8R2_CROWT	CwatDRAFT_5896	Crocosphaera watsonii WH 8501	970
Q4C8V7	Q4C8V7_CROWT	CwatDRAFT_5924	Crocosphaera watsonii WH 8501	112
Q4C019	Q4C019_CROWT	CwatDRAFT_2325	Crocosphaera watsonii WH 8501	165
Q4BY23	Q4BY23_CROWT	CwatDRAFT_1618	Crocosphaera watsonii WH 8501	290
Q4BUY2	Q4BUY2_CROWT	CwatDRAFT_0175	Crocosphaera watsonii WH 8501	157
Q4C249	Q4C249_CROWT	CwatDRAFT_2752	Crocosphaera watsonii WH 8501	404
Q4C9S9	Q4C9S9_CROWT	atpG atpC CwatDRAFT_6290	Crocosphaera watsonii WH 8501	314
Q4BYX8	Q4BYX8_CROWT	CwatDRAFT_1793	Crocosphaera watsonii WH 8501	149
Q4C6R6	Q4C6R6_CROWT	CwatDRAFT_4978	Crocosphaera watsonii WH 8501	76
Q4C0Q6	Q4C0Q6_CROWT	CwatDRAFT_2908	Crocosphaera watsonii WH 8501	400
Q4C6G3	Q4C6G3_CROWT	CwatDRAFT_5036	Crocosphaera watsonii WH 8501	214
Q4C9W0	Q4C9W0_CROWT	CwatDRAFT_6268	Crocosphaera watsonii WH 8501	224
Q4C4B2	Q4C4B2_CROWT	CwatDRAFT_3993	Crocosphaera watsonii WH 8501	241
Q4C325	Q4C325_CROWT	CwatDRAFT_3567	Crocosphaera watsonii WH 8501	361
Q4C870	Q4C870_CROWT	CwatDRAFT_5801	Crocosphaera watsonii WH 8501	85
Q4BUC4	Q4BUC4_CROWT	CwatDRAFT_0177	Crocosphaera watsonii WH 8501	140
Q4C0G8	Q4C0G8_CROWT	CwatDRAFT_2969	Crocosphaera watsonii WH 8501	285
Q4C8F3	Q4C8F3_CROWT	CwatDRAFT_5408	Crocosphaera watsonii WH 8501	134
Q4BVK5	Q4BVK5_CROWT	CwatDRAFT_0669	Crocosphaera watsonii WH 8501	335
Q4CAR3	Q4CAR3_CROWT	CwatDRAFT_6675	Crocosphaera watsonii WH 8501	354
Q4CAG2	Q4CAG2_CROWT	CwatDRAFT_6147	Crocosphaera watsonii WH 8501	214
Q4CA65	Q4CA65_CROWT	CwatDRAFT_6576	Crocosphaera watsonii WH 8501	83
Q4BZL1	Q4BZL1_CROWT	CwatDRAFT_2238	Crocosphaera watsonii WH 8501	284
Q4C233	Q4C233_CROWT	gyrA CwatDRAFT_3012	Crocosphaera watsonii WH 8501	859
Q4C4D1	Q4C4D1_CROWT	miaB CwatDRAFT_3979	Crocosphaera watsonii WH 8501	452
Q4C8N9	Q4C8N9_CROWT	cysC CwatDRAFT_5887	Crocosphaera watsonii WH 8501	181
Q4C7Y6	Q4C7Y6_CROWT	CwatDRAFT_5758	Crocosphaera watsonii WH 8501	148
Q4BUR9	Q4BUR9_CROWT	CwatDRAFT_0350	Crocosphaera watsonii WH 8501	132
Q4BXI4	Q4BXI4_CROWT	CwatDRAFT_1887	Crocosphaera watsonii WH 8501	91
Q4C3S1	Q4C3S1_CROWT	CwatDRAFT_3774	Crocosphaera watsonii WH 8501	213
Q4BXJ1	Q4BXJ1_CROWT	CwatDRAFT_1565	Crocosphaera watsonii WH 8501	126
Q4C4U5	Q4C4U5_CROWT	CwatDRAFT_4281	Crocosphaera watsonii WH 8501	460
Q4BZB7	Q4BZB7_CROWT	CwatDRAFT_2523	Crocosphaera watsonii WH 8501	232
Q4C318	Q4C318_CROWT	sasA CwatDRAFT_3584	Crocosphaera watsonii WH 8501	381
Q4BYT4	Q4BYT4_CROWT	CwatDRAFT_1830	Crocosphaera watsonii WH 8501	161
Q4C2V7	Q4C2V7_CROWT	CwatDRAFT_4054	Crocosphaera watsonii WH 8501	288
Q4CAS1	Q4CAS1_CROWT	CwatDRAFT_6082	Crocosphaera watsonii WH 8501	181
Q4C0P9	Q4C0P9_CROWT	CwatDRAFT_2622	Crocosphaera watsonii WH 8501	190
Q4C5K0	Q4C5K0_CROWT	CwatDRAFT_4512	Crocosphaera watsonii WH 8501	191
Q4C6L1	Q4C6L1_CROWT	CwatDRAFT_5096	Crocosphaera watsonii WH 8501	176
Q4C6V2	Q4C6V2_CROWT	CwatDRAFT_4954	Crocosphaera watsonii WH 8501	67
Q4C882	Q4C882_CROWT	CwatDRAFT_5811	Crocosphaera watsonii WH 8501	104
Q4C9A0	Q4C9A0_CROWT	CwatDRAFT_6406	Crocosphaera watsonii WH 8501	279
Q4C5R8	Q4C5R8_CROWT	CwatDRAFT_4648	Crocosphaera watsonii WH 8501	205
Q4BUG8	Q4BUG8_CROWT	CwatDRAFT_0093	Crocosphaera watsonii WH 8501	33
Q4C080	Q4C080_CROWT	CwatDRAFT_2643	Crocosphaera watsonii WH 8501	229
Q4C0W3	Q4C0W3_CROWT	CwatDRAFT_2536	Crocosphaera watsonii WH 8501	107
Q4BVJ5	Q4BVJ5_CROWT	CwatDRAFT_0517	Crocosphaera watsonii WH 8501	79
Q4C3V8	Q4C3V8_CROWT	CwatDRAFT_3923	Crocosphaera watsonii WH 8501	194
Q4BWP3	Q4BWP3_CROWT	CwatDRAFT_0899	Crocosphaera watsonii WH 8501	144
Q4C8B8	Q4C8B8_CROWT	CwatDRAFT_5829	Crocosphaera watsonii WH 8501	438
Q4BW57	Q4BW57_CROWT	CwatDRAFT_0498	Crocosphaera watsonii WH 8501	371
Q4C1B6	Q4C1B6_CROWT	CwatDRAFT_2820	Crocosphaera watsonii WH 8501	344
Q4BY76	Q4BY76_CROWT	CwatDRAFT_1769	Crocosphaera watsonii WH 8501	120
Q4BYM5	Q4BYM5_CROWT	CwatDRAFT_2176	Crocosphaera watsonii WH 8501	137
Q4BWT1	Q4BWT1_CROWT	CwatDRAFT_1454	Crocosphaera watsonii WH 8501	352
Q4CAD8	Q4CAD8_CROWT	CwatDRAFT_6163	Crocosphaera watsonii WH 8501	168
Q4BUY4	Q4BUY4_CROWT	CwatDRAFT_0315	Crocosphaera watsonii WH 8501	157
Q4BUT0	Q4BUT0_CROWT	CwatDRAFT_0390	Crocosphaera watsonii WH 8501	276
Q4C6F9	Q4C6F9_CROWT	CwatDRAFT_5040	Crocosphaera watsonii WH 8501	149
Q4C2K2	Q4C2K2_CROWT	CwatDRAFT_3413	Crocosphaera watsonii WH 8501	201
Q4CAE9	Q4CAE9_CROWT	CwatDRAFT_6153	Crocosphaera watsonii WH 8501	213
Q4C9K4	Q4C9K4_CROWT	CwatDRAFT_6461	Crocosphaera watsonii WH 8501	156
Q4C8Z5	Q4C8Z5_CROWT	CwatDRAFT_5289	Crocosphaera watsonii WH 8501	139
Q4BVG1	Q4BVG1_CROWT	CwatDRAFT_0645	Crocosphaera watsonii WH 8501	250
Q4BYE1	Q4BYE1_CROWT	CwatDRAFT_2154	Crocosphaera watsonii WH 8501	140
Q4C748	Q4C748_CROWT	CwatDRAFT_5195	Crocosphaera watsonii WH 8501	318
Q4BUB0	Q4BUB0_CROWT	CwatDRAFT_0198	Crocosphaera watsonii WH 8501	98
Q4C221	Q4C221_CROWT	CwatDRAFT_2831	Crocosphaera watsonii WH 8501	365
Q4BZK9	Q4BZK9_CROWT	CwatDRAFT_2224	Crocosphaera watsonii WH 8501	367
Q4BZW5	Q4BZW5_CROWT	CwatDRAFT_2555	Crocosphaera watsonii WH 8501	168
Q4BZS8	Q4BZS8_CROWT	CwatDRAFT_2041	Crocosphaera watsonii WH 8501	561
Q4C364	Q4C364_CROWT	CwatDRAFT_3524	Crocosphaera watsonii WH 8501	68
Q4BZP7	Q4BZP7_CROWT	CwatDRAFT_2175	Crocosphaera watsonii WH 8501	113
Q4C8B2	Q4C8B2_CROWT	CwatDRAFT_5437	Crocosphaera watsonii WH 8501	638
Q4BYX4	Q4BYX4_CROWT	CwatDRAFT_1782	Crocosphaera watsonii WH 8501	413
Q4C446	Q4C446_CROWT	CwatDRAFT_3722	Crocosphaera watsonii WH 8501	379
Q4C996	Q4C996_CROWT	CwatDRAFT_6389	Crocosphaera watsonii WH 8501	220
Q4CAP0	Q4CAP0_CROWT	CwatDRAFT_6668	Crocosphaera watsonii WH 8501	508
Q4C7J5	Q4C7J5_CROWT	CwatDRAFT_5680	Crocosphaera watsonii WH 8501	238
Q4C3P2	Q4C3P2_CROWT	CwatDRAFT_3851	Crocosphaera watsonii WH 8501	73
Q4C4E4	Q4C4E4_CROWT	CwatDRAFT_4084	Crocosphaera watsonii WH 8501	53
Q4C6B2	Q4C6B2_CROWT	CwatDRAFT_4670	Crocosphaera watsonii WH 8501	379
Q4BVK7	Q4BVK7_CROWT	CwatDRAFT_0541	Crocosphaera watsonii WH 8501	435
Q4C907	Q4C907_CROWT	CwatDRAFT_5946	Crocosphaera watsonii WH 8501	295
Q4BZ02	Q4BZ02_CROWT	argH CwatDRAFT_1495	Crocosphaera watsonii WH 8501	462
Q4BZE3	Q4BZE3_CROWT	CwatDRAFT_2020	Crocosphaera watsonii WH 8501	413
Q4C739	Q4C739_CROWT	CwatDRAFT_5185	Crocosphaera watsonii WH 8501	596
Q4BXC7	Q4BXC7_CROWT	CwatDRAFT_1031	Crocosphaera watsonii WH 8501	341
Q4C6W9	Q4C6W9_CROWT	purN CwatDRAFT_4940	Crocosphaera watsonii WH 8501	212
Q4BWV8	Q4BWV8_CROWT	CwatDRAFT_1043	Crocosphaera watsonii WH 8501	354
Q4BVH2	Q4BVH2_CROWT	CwatDRAFT_0594	Crocosphaera watsonii WH 8501	538
Q4BZD9	Q4BZD9_CROWT	CwatDRAFT_2014	Crocosphaera watsonii WH 8501	358
Q4BXF3	Q4BXF3_CROWT	CwatDRAFT_1053	Crocosphaera watsonii WH 8501	377
Q4C1N2	Q4C1N2_CROWT	CwatDRAFT_3231	Crocosphaera watsonii WH 8501	182
Q4C8P0	Q4C8P0_CROWT	CwatDRAFT_5355	Crocosphaera watsonii WH 8501	79
Q4C6M2	Q4C6M2_CROWT	CwatDRAFT_4998	Crocosphaera watsonii WH 8501	445
Q4C3M1	Q4C3M1_CROWT	CwatDRAFT_3861	Crocosphaera watsonii WH 8501	585
